RGI_ID,Year,Specific_MB
RGI60-13.41121,1968,-44.257496212736775
RGI60-13.41121,1969,-127.85359676322355
RGI60-13.41121,1970,-350.6322166656596
RGI60-13.41121,1971,69.92196503368524
RGI60-13.41121,1972,1084.8006101302522
RGI60-13.41121,1973,-421.6347502005959
RGI60-13.41121,1974,744.646967607176
RGI60-13.41121,1975,385.6254617102866
RGI60-13.41121,1976,79.67643308029595
RGI60-13.41121,1977,-223.64531769960422
RGI60-13.41121,1978,-536.8866679773647
RGI60-13.41121,1979,-142.75667861567527
RGI60-13.41121,1980,-190.19642408008724
RGI60-13.41121,1981,216.7072638674487
RGI60-13.41121,1982,268.1875077708594
RGI60-13.41121,1983,-6.778062570222806
RGI60-13.41121,1984,-187.70197761141188
RGI60-13.41121,1985,-257.63521875531666
RGI60-13.41121,1986,49.221547503118465
RGI60-13.41121,1987,573.5068025143675
RGI60-13.41121,1988,212.98957069649765
RGI60-13.41121,1989,260.2090108378436
RGI60-13.41121,1990,172.8685581499085
RGI60-13.41121,1991,155.52830859270622
RGI60-13.41121,1992,541.6413614543092
RGI60-13.41121,1993,504.53820560428744
RGI60-13.41121,1994,-76.9956729021844
RGI60-13.41121,1995,58.55735951128715
RGI60-13.41121,1996,915.6869446479459
RGI60-13.41121,1997,-161.76586923676132
RGI60-13.41121,1998,76.79214344845089
RGI60-13.41121,1999,-37.27874710530817
RGI60-13.41121,2000,-90.59615174835074
RGI60-13.41121,2001,-44.515395206619644
RGI60-13.41121,2002,10.07456201051739
RGI60-13.41121,2003,285.47919210538686
RGI60-13.41121,2004,-7.899380847737613
RGI60-13.41121,2005,395.2664720696821
RGI60-13.41121,2006,9.62098080596855
RGI60-13.41121,2007,-250.77073691004603
RGI60-13.41121,2008,-191.85791497212097
RGI60-13.41121,2009,-246.09567710394032
RGI60-13.41121,2010,486.915841503631
RGI60-13.41121,2011,-110.99248003201119
RGI60-13.41121,2012,-192.7102390029395
RGI60-13.41121,2013,104.84945255050323
RGI60-13.41121,2014,-103.0986923178485
RGI60-13.41121,2015,-136.91953686852608
RGI60-13.41121,2016,219.81391010039997
RGI60-13.41121,2017,395.86733851798243
RGI60-13.41121,2018,274.8517857788311
RGI60-13.41121,2019,-179.28333043276103
RGI60-13.41122,1901,179.55356635922496
RGI60-13.41122,1902,302.3765269001916
RGI60-13.41122,1903,297.6317134801002
RGI60-13.41122,1904,204.8605035946538
RGI60-13.41122,1905,360.08683656792954
RGI60-13.41122,1906,960.0349944131049
RGI60-13.41122,1907,258.6464242703722
RGI60-13.41122,1908,193.74357631289655
RGI60-13.41122,1909,52.875452884652745
RGI60-13.41122,1910,427.3954198386956
RGI60-13.41122,1911,-72.81700125011629
RGI60-13.41122,1912,722.5946614224518
RGI60-13.41122,1913,705.2946564101222
RGI60-13.41122,1914,69.62374855170813
RGI60-13.41122,1915,307.88846198700446
RGI60-13.41122,1916,-1233.2951645177818
RGI60-13.41122,1917,127.27837540345546
RGI60-13.41122,1918,-127.71146143077829
RGI60-13.41122,1919,-369.1595265568239
RGI60-13.41122,1920,212.6801915750139
RGI60-13.41122,1921,903.9376532486326
RGI60-13.41122,1922,147.68621509948863
RGI60-13.41122,1923,-511.84714681880064
RGI60-13.41122,1924,-187.7097229879276
RGI60-13.41122,1925,-227.6961875551709
RGI60-13.41122,1926,-196.8151100709282
RGI60-13.41122,1927,-340.42736439774717
RGI60-13.41122,1928,372.9669786953757
RGI60-13.41122,1929,110.3143825032751
RGI60-13.41122,1930,418.65236106509013
RGI60-13.41122,1931,554.2161135581194
RGI60-13.41122,1932,-138.91196569592717
RGI60-13.41122,1933,-138.12308072499357
RGI60-13.41122,1934,100.58225181235962
RGI60-13.41122,1935,251.749111343308
RGI60-13.41122,1936,758.9796915804001
RGI60-13.41122,1937,469.74620587312563
RGI60-13.41122,1938,143.2802128807128
RGI60-13.41122,1939,-271.35034655679294
RGI60-13.41122,1940,166.8338759812913
RGI60-13.41122,1941,459.2576209939639
RGI60-13.41122,1942,474.90651131684854
RGI60-13.41122,1943,-215.154690350193
RGI60-13.41122,1944,-730.3986543441064
RGI60-13.41122,1945,491.25257097741263
RGI60-13.41122,1946,18.32920276352167
RGI60-13.41122,1947,-25.635836547032564
RGI60-13.41122,1948,298.71235764919584
RGI60-13.41122,1949,139.70465790381925
RGI60-13.41122,1950,191.75549198861594
RGI60-13.41122,1951,117.23474446790748
RGI60-13.41122,1952,106.59649010640959
RGI60-13.41122,1953,190.790795513198
RGI60-13.41122,1954,596.8033874225972
RGI60-13.41122,1955,159.08107111810065
RGI60-13.41122,1956,-562.7770532101347
RGI60-13.41122,1957,612.3096570852064
RGI60-13.41122,1958,-362.4149857827847
RGI60-13.41122,1959,387.61048380776583
RGI60-13.41122,1960,-319.95685488406434
RGI60-13.41122,1961,-479.2542812955426
RGI60-13.41122,1962,78.07542283944866
RGI60-13.41122,1963,-110.42108559416155
RGI60-13.41122,1964,301.69779108966145
RGI60-13.41122,1965,193.02045407951297
RGI60-13.41122,1966,329.13478666388284
