RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success,MB_Model
RGI60-13.40722,geodetic_temp_bias,-204.65888913841167,-3.923550340464508,5.118610636618041,5.539370018894533,2000-01-01_2020-01-01,True,
RGI60-13.40723,geodetic_temp_bias,497.09999999999997,-5.314498512881315,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40724,geodetic_temp_bias,195.3,-4.502534553658979,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40725,geodetic_temp_bias,337.8,-4.966764807689549,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40726,geodetic_temp_bias,207.4,-3.923550340464508,7.6779159549270615,3.893726314840509,2000-01-01_2020-01-01,True,
RGI60-13.40727,geodetic_temp_bias,483.3,-5.011991768225929,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40728,geodetic_temp_bias,284.6,-3.923550340464508,7.6779159549270615,4.235443511127404,2000-01-01_2020-01-01,True,
RGI60-13.40729,geodetic_temp_bias,392.7,-4.33342266303,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40730,geodetic_temp_bias,352.0,-4.638938667911242,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40731,geodetic_temp_bias,377.90000000000003,-6.360512329414542,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40732,geodetic_temp_bias,-0.4,-3.923550340464508,5.9776789411560065,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40733,geodetic_temp_bias,172.7,-3.923550340464508,7.6779159549270615,3.252983326751849,2000-01-01_2020-01-01,True,
RGI60-13.40734,geodetic_temp_bias,296.20000000000005,-3.923550340464508,7.6779159549270615,1.8265229229928757,2000-01-01_2020-01-01,True,
RGI60-13.40735,geodetic_temp_bias,254.4,-3.923550340464508,7.6779159549270615,3.5287221066338574,2000-01-01_2020-01-01,True,
RGI60-13.40736,geodetic_temp_bias,466.5,-5.404206770859213,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40737,geodetic_temp_bias,426.5,-4.231011317973899,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40738,geodetic_temp_bias,124.5,-3.923550340464508,7.6779159549270615,3.5318155078735343,2000-01-01_2020-01-01,True,
RGI60-13.40739,geodetic_temp_bias,296.9,-3.923550340464508,6.692728942927451,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40740,geodetic_temp_bias,99.6,-3.923550340464508,7.6779159549270615,2.5494896881547824,2000-01-01_2020-01-01,True,
RGI60-13.40741,geodetic_temp_bias,237.7,-3.923550340464508,7.6779159549270615,3.654637920055482,2000-01-01_2020-01-01,True,
RGI60-13.40742,geodetic_temp_bias,174.7,-3.923550340464508,6.549005820329221,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40743,geodetic_temp_bias,-64.9,-3.923550340464508,7.6779159549270615,2.5229404562309194,2000-01-01_2020-01-01,True,
RGI60-13.40744,geodetic_temp_bias,84.9,-3.923550340464508,7.6779159549270615,1.8040581632242123,2000-01-01_2020-01-01,True,
RGI60-13.40745,geodetic_temp_bias,345.4,-4.298430892919716,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40746,geodetic_temp_bias,430.0,-4.625820360342574,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40747,geodetic_temp_bias,355.0,-3.923550340464508,7.6779159549270615,3.1019517204837252,2000-01-01_2020-01-01,True,
RGI60-13.40748,geodetic_temp_bias,195.8,-3.923550340464508,7.6779159549270615,2.0562289620384657,2000-01-01_2020-01-01,True,
RGI60-13.40749,geodetic_temp_bias,94.10000000000001,-3.923550340464508,7.6779159549270615,2.0245591284878857,2000-01-01_2020-01-01,True,
RGI60-13.40750,geodetic_temp_bias,93.89999999999999,-3.923550340464508,5.8512470375881565,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40751,geodetic_temp_bias,186.6,-3.923550340464508,7.6779159549270615,1.6073628748025053,2000-01-01_2020-01-01,True,
RGI60-13.40752,geodetic_temp_bias,46.199999999999996,-3.923550340464508,7.6779159549270615,3.826457363550172,2000-01-01_2020-01-01,True,
RGI60-13.40753,scalar,,,,,,True,
RGI60-13.40754,geodetic_temp_bias,268.7,-3.923550340464508,7.6779159549270615,3.0253986738357153,2000-01-01_2020-01-01,True,
RGI60-13.40755,geodetic_temp_bias,348.0,-3.923550340464508,6.141856815660441,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40756,geodetic_temp_bias,100.6,-3.923550340464508,7.6779159549270615,3.344918232423111,2000-01-01_2020-01-01,True,
RGI60-13.40757,geodetic_temp_bias,122.89999999999999,-2.9686458167418945,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40758,geodetic_temp_bias,208.6,-3.923550340464508,7.6779159549270615,2.8548613573340322,2000-01-01_2020-01-01,True,
RGI60-13.40759,geodetic_temp_bias,42.8,-3.923550340464508,6.621346489842869,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40760,geodetic_temp_bias,406.7,-3.923550340464508,5.210197588455605,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40761,geodetic_temp_bias,479.4,-3.923550340464508,6.30478699438587,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40762,geodetic_temp_bias,198.2,-2.3231496266438993,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40763,geodetic_temp_bias,-54.300000000000004,-3.923550340464508,7.6779159549270615,2.925763895316807,2000-01-01_2020-01-01,True,
RGI60-13.40764,geodetic_temp_bias,194.1,-3.923550340464508,7.6779159549270615,2.8404698111673925,2000-01-01_2020-01-01,True,
RGI60-13.40765,geodetic_temp_bias,160.39999999999998,-3.923550340464508,7.6779159549270615,2.3294001433873097,2000-01-01_2020-01-01,True,
RGI60-13.40766,geodetic_temp_bias,65.69999999999999,-3.923550340464508,7.013271662040831,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40767,geodetic_temp_bias,-135.0,-3.923550340464508,7.6779159549270615,3.663637298393754,2000-01-01_2020-01-01,True,
RGI60-13.40768,geodetic_temp_bias,321.29999999999995,-3.923550340464508,7.6779159549270615,3.58706059449658,2000-01-01_2020-01-01,True,
