RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.45309,geodetic_temp_bias,265.1,-2.1626898315564644,5.768155357760322,2.339953500986351,2000-01-01_2020-01-01,True
RGI60-13.45310,geodetic_temp_bias,-503.6,-2.1626898315564644,4.992527245236537,5.0,2000-01-01_2020-01-01,True
RGI60-13.45311,geodetic_temp_bias,-211.7,-2.1626898315564644,5.768155357760322,3.9596045686946897,2000-01-01_2020-01-01,True
RGI60-13.45312,geodetic_temp_bias,-329.5,-2.1626898315564644,5.768155357760322,3.836039094975998,2000-01-01_2020-01-01,True
RGI60-13.45313,geodetic_temp_bias,-333.0,-2.1626898315564644,5.768155357760322,4.444672357110688,2000-01-01_2020-01-01,True
RGI60-13.45314,geodetic_temp_bias,-204.65888913841167,-2.1626898315564644,5.768155357760322,3.9780486779222843,2000-01-01_2020-01-01,True
RGI60-13.45315,geodetic_temp_bias,-204.65888913841167,-2.1626898315564644,5.768155357760322,3.5327823605029054,2000-01-01_2020-01-01,True
RGI60-13.45316,geodetic_temp_bias,-266.5,-2.1626898315564644,5.768155357760322,3.5238351742667926,2000-01-01_2020-01-01,True
RGI60-13.45317,geodetic_temp_bias,-472.3,-2.1626898315564644,5.643500669426164,5.0,2000-01-01_2020-01-01,True
RGI60-13.45318,geodetic_temp_bias,131.6,-2.1626898315564644,5.768155357760322,1.8033832340134923,2000-01-01_2020-01-01,True
RGI60-13.45319,geodetic_temp_bias,-920.9000000000001,-2.1626898315564644,5.312343684051615,5.0,2000-01-01_2020-01-01,True
RGI60-13.45320,geodetic_temp_bias,109.60000000000001,-2.1626898315564644,5.768155357760322,1.6322425554167965,2000-01-01_2020-01-01,True
RGI60-13.45321,geodetic_temp_bias,-619.0,-2.1626898315564644,5.768155357760322,4.4517432373265935,2000-01-01_2020-01-01,True
RGI60-13.45322,geodetic_temp_bias,-653.4,-2.1626898315564644,4.882971265488967,5.0,2000-01-01_2020-01-01,True
RGI60-13.45323,geodetic_temp_bias,-990.3,-2.1626898315564644,3.9124465450418073,5.0,2000-01-01_2020-01-01,True
RGI60-13.45324,geodetic_temp_bias,-416.4,-2.1626898315564644,5.768155357760322,3.418127606118282,2000-01-01_2020-01-01,True
RGI60-13.45325,geodetic_temp_bias,-324.40000000000003,-2.1626898315564644,5.768155357760322,4.020773927777785,2000-01-01_2020-01-01,True
RGI60-13.45326,geodetic_temp_bias,-766.7,-2.1626898315564644,3.913677553859597,5.0,2000-01-01_2020-01-01,True
RGI60-13.45327,geodetic_temp_bias,276.3,-2.1626898315564644,5.768155357760322,2.5691616231004604,2000-01-01_2020-01-01,True
RGI60-13.45328,geodetic_temp_bias,-322.5,-2.1626898315564644,5.768155357760322,3.3243614197955615,2000-01-01_2020-01-01,True
RGI60-13.45329,geodetic_temp_bias,-736.9,-2.1626898315564644,4.564108072177806,5.0,2000-01-01_2020-01-01,True
RGI60-13.45330,geodetic_temp_bias,-513.2,-2.1626898315564644,5.768155357760322,4.792723664406535,2000-01-01_2020-01-01,True
RGI60-13.45331,geodetic_temp_bias,-578.3000000000001,-2.1626898315564644,5.768155357760322,4.378270731963782,2000-01-01_2020-01-01,True
RGI60-13.45332,geodetic_temp_bias,-635.5,-2.1626898315564644,5.768155357760322,4.989477639612885,2000-01-01_2020-01-01,True
RGI60-13.45333,geodetic_temp_bias,-365.9,-2.1626898315564644,5.768155357760322,3.575975038243042,2000-01-01_2020-01-01,True
RGI60-13.45334,geodetic_temp_bias,-430.8,-1.8204893201270824,4.131658622019379,6.5751957632566835,2000-01-01_2020-01-01,True
RGI60-13.45335,geodetic_temp_bias,-744.9,-1.8204893201270824,4.131658622019379,5.407610322530341,2000-01-01_2020-01-01,True
RGI60-13.45336,geodetic_temp_bias,-1096.5,-1.8204893201270824,4.131658622019379,6.461120560834829,2000-01-01_2020-01-01,True
RGI60-13.45337,geodetic_temp_bias,-934.8,-1.8204893201270824,4.131658622019379,5.576208694437459,2000-01-01_2020-01-01,True
RGI60-13.45338,geodetic_temp_bias,-612.9,-1.8204893201270824,4.131658622019379,6.80732871595541,2000-01-01_2020-01-01,True
RGI60-13.45339,geodetic_temp_bias,-371.09999999999997,-1.8204893201270824,4.131658622019379,12.975603415152133,2000-01-01_2020-01-01,True
RGI60-13.45340,geodetic_temp_bias,-1454.2,-1.8204893201270824,4.131658622019379,6.56847920786572,2000-01-01_2020-01-01,True
RGI60-13.45341,geodetic_temp_bias,-792.6,-1.8204893201270824,4.942347202942187,5.0,2000-01-01_2020-01-01,True
RGI60-13.45342,geodetic_temp_bias,-998.4,-1.8204893201270824,4.164926104772384,5.0,2000-01-01_2020-01-01,True
RGI60-13.45343,geodetic_temp_bias,-396.9,-1.8204893201270824,4.3056024155486785,5.0,2000-01-01_2020-01-01,True
RGI60-13.45344,geodetic_temp_bias,-346.1,-1.8204893201270824,4.155157440095924,5.0,2000-01-01_2020-01-01,True
