RGI_ID,MC_width_mean_1980_2020,POST_width_mean_1980_2020,POST/MC_ratio,Reduction_%,n_years_used
RGI60-13.29689,61.89353262547862,87.78769523637456,1.418366209076829,-41.8366209076829,40
RGI60-13.29691,62.8307522356662,77.77972785696022,1.2379245049497738,-23.79245049497738,40
RGI60-13.44571,70.2784762791234,79.66635572021274,1.1335811465775465,-13.35811465775465,40
RGI60-13.44573,65.90561288822151,83.65842802284752,1.2693672717183315,-26.93672717183315,40
RGI60-13.45686,40.02292763542863,57.62043242077474,1.4396855958574908,-43.96855958574908,40
RGI60-13.45687,50.0306757300792,67.56908291494797,1.3505530742676548,-35.05530742676548,40
RGI60-13.45699,66.32458819722629,58.38310328003827,0.8802633362219502,11.973666377804982,40
RGI60-13.45732,74.95551401637036,84.84043465395095,1.1318771643060255,-13.187716430602547,40
RGI60-13.45733,76.15896377662298,90.20078592782461,1.1843751733858359,-18.437517338583586,40
RGI60-13.45736,62.37227461140192,108.9680809800457,1.7470595975366932,-74.70595975366932,40
RGI60-13.45738,55.14485522584342,56.268158371745606,1.0203700443368782,-2.037004433687817,40
RGI60-13.45741,54.8812605211903,69.12086903270037,1.2594621256195588,-25.946212561955882,40
RGI60-13.45806,56.72745554354289,57.65446527873846,1.016341465103842,-1.6341465103842046,40
RGI60-13.45844,67.27289278247028,76.77221751124702,1.1412058309948416,-14.120583099484163,40
RGI60-13.45846,61.505480847773825,68.64720031874346,1.1161151717298867,-11.611517172988673,40
RGI60-13.45848,51.70826188380681,77.17641243796281,1.4925354213487927,-49.25354213487927,40
RGI60-13.45850,57.334827517889764,60.7801129294902,1.0600906213683885,-6.00906213683885,40
RGI60-13.45852,59.37437761682111,58.026634446064215,0.9773009297132228,2.26990702867772,40
RGI60-13.45856,58.31469911745944,66.02070326661604,1.1321451412041716,-13.214514120417164,40
RGI60-13.45865,49.313320482469585,48.16543470826995,0.9767226022711515,2.3277397728848515,40
RGI60-13.45877,62.90485884923366,89.03607573868229,1.41540856092018,-41.54085609201801,40
RGI60-13.45878,44.976942364131226,49.29465134497606,1.0959982772036339,-9.599827720363386,40
RGI60-13.45879,60.56770643621892,78.0818301311966,1.2891660379020577,-28.916603790205777,40
RGI60-13.45880,55.380759633583196,81.7677452747818,1.4764648555885087,-47.64648555885087,40
RGI60-13.45881,49.429112481126246,98.27540412441996,1.9882089560467617,-98.82089560467617,40
RGI60-13.45882,53.19223600943726,51.306949487594764,0.9645571109003769,3.544288909962312,40
RGI60-13.45883,67.00156933842054,59.57713612252212,0.8891901594364309,11.080984056356913,40
RGI60-13.45884,56.37088880395586,58.50720737082454,1.037897549820391,-3.7897549820391063,40
RGI60-13.45885,53.77146225850574,62.78633184711531,1.1676515610691318,-16.76515610691318,40
RGI60-13.45886,57.037646174744694,69.6653676439561,1.2213927522626544,-22.139275226265443,40
RGI60-13.45887,43.297544938579485,54.256923659432346,1.253117786156195,-25.311778615619506,40
RGI60-13.45888,82.88686408335792,111.07399265048825,1.3400674989800758,-34.006749898007584,40
RGI60-13.45889,49.79453432117365,49.79404487146005,0.9999901706136773,0.0009829386322657285,40
RGI60-13.45890,73.99036131025966,77.68688900169232,1.0499595842751892,-4.995958427518921,40
RGI60-13.45891,70.48664407594705,84.90906102285633,1.20461205290705,-20.46120529070501,40
RGI60-13.45892,52.568883331518975,59.1909140728773,1.1259686400336146,-12.596864003361464,40
RGI60-13.45893,53.23274627606495,67.66567033264701,1.2711286767308916,-27.11286767308916,40
RGI60-13.45894,55.33027257571092,55.18886605733329,0.9974443191440069,0.25556808559931143,40
RGI60-13.45895,52.36370581356762,59.06962659127208,1.128064289444652,-12.806428944465198,40
RGI60-13.45896,46.296770860781166,59.889664321033685,1.2936034891315933,-29.360348913159328,40
RGI60-13.45897,53.320250522668765,60.0713398929153,1.1266139844443384,-12.661398444433836,40
RGI60-13.45898,40.267287788832995,45.76549840591737,1.1365428594524811,-13.654285945248112,40
RGI60-13.45899,60.0310551530596,102.10915211488332,1.7009388199913629,-70.09388199913629,40
RGI60-13.45900,68.59364154188805,67.13496534437277,0.9787345275053595,2.1265472494640503,40
RGI60-13.45901,59.14145550468287,78.14527545747498,1.3213282424421573,-32.132824244215726,40
RGI60-13.45902,72.1261444921081,79.69378424644624,1.1049222831419345,-10.492228314193452,40
RGI60-13.45903,50.13609824064919,67.08350040288518,1.33802794307783,-33.80279430778299,40
RGI60-13.45904,53.72790757958053,77.54706320274718,1.4433292993568534,-44.33292993568534,40
RGI60-13.45905,75.65715377233026,90.19665433908338,1.1921761504603337,-19.217615046033366,40
RGI60-13.45906,53.4071378361739,79.66625787253452,1.4916780995998853,-49.16780995998853,40
RGI60-13.45907,58.079098006898064,101.93657860890325,1.7551336385560683,-75.51336385560683,40
RGI60-13.45908,68.49561256911586,70.40764876645805,1.0279147251280045,-2.7914725128004525,40
RGI60-13.45909,63.15462343062832,69.21338132688209,1.0959353023917222,-9.593530239172221,40
RGI60-13.45910,64.1723480654874,69.44398522293916,1.0821481107730548,-8.214811077305484,40
RGI60-13.45911,62.31306588733598,66.28692032461413,1.0637724108209012,-6.377241082090124,40
RGI60-13.45912,66.63909082509456,93.140764715345,1.3976896077380037,-39.768960773800366,40
RGI60-13.45913,70.78018995815646,95.61155858191478,1.3508237070066735,-35.082370700667354,40
RGI60-13.45914,70.74568460568563,90.25707487896544,1.275796190001255,-27.57961900012551,40
RGI60-13.45915,76.20915333713187,54.150671253715494,0.7105533768911537,28.944662310884627,40
RGI60-13.45916,55.182789135967894,52.86119294968118,0.9579289807086887,4.207101929131129,40
RGI60-13.45917,68.42224323120487,69.97975273786344,1.022763204377772,-2.2763204377771906,40
RGI60-13.45918,71.42724458114927,109.34995383141674,1.5309277919461326,-53.09277919461326,40
RGI60-13.45919,57.78855841280457,59.248935311927355,1.0252710387528576,-2.5271038752857633,40
RGI60-13.45920,55.16402459817989,65.33326150375426,1.1843454494056025,-18.43454494056025,40
RGI60-13.45921,49.356240396440505,63.65702932529857,1.2897463180742617,-28.974631807426164,40
RGI60-13.45922,52.163572063261235,54.03554915633189,1.0358866737653507,-3.5886673765350707,40
RGI60-13.45923,63.233481654677554,64.89045131568875,1.0262039922150576,-2.6203992215057648,40
RGI60-13.45924,56.13973410446963,62.74604745667648,1.1176762494085228,-11.767624940852283,40
RGI60-13.45925,64.91227855537777,75.60476646650422,1.1647221165099504,-16.47221165099504,40
RGI60-13.45926,71.28146069679433,74.21815038559336,1.0411985060363678,-4.119850603636777,40
RGI60-13.45927,65.08042802503653,76.82750656972499,1.180500941698911,-18.050094169891096,40
RGI60-13.45928,63.84571020063167,62.574304542107186,0.980086279022817,1.9913720977183025,40
RGI60-13.45929,60.815366664852874,86.73106968218096,1.4261374129361972,-42.613741293619725,40
RGI60-13.45930,66.17303915723508,86.970571848954,1.3142901241440668,-31.429012414406678,40
RGI60-13.45931,66.94069239032822,77.37348189342931,1.155851233839453,-15.585123383945309,40
RGI60-13.45932,50.63394166008574,57.528986377627746,1.1361743623245544,-13.617436232455438,40
RGI60-13.45933,79.90556541612236,91.02835029321633,1.1391991261080374,-13.919912610803742,40
