RGI_ID,MC_width_mean_1980_2020,POST_width_mean_1980_2020,POST/MC_ratio,Reduction_%,n_years_used
RGI60-13.44971,70.44583081811581,70.81499900816775,1.0052404547687726,-0.5240454768772551,40
RGI60-13.44973,52.44877008767487,88.46662416388394,1.686724474491945,-68.6724474491945,40
RGI60-13.44974,54.18559025770295,60.193821407448795,1.1108824527179644,-11.088245271796438,40
RGI60-13.44975,65.63091293712566,72.36647900311527,1.102627950222804,-10.262795022280402,40
RGI60-13.44986,55.32482639202793,55.28526898973625,0.9992849972630302,0.07150027369697831,40
RGI60-13.44990,45.66883422842415,348.6447992021177,7.634195290781356,-663.4195290781356,40
RGI60-13.44992,48.00624938277946,56.70415569434029,1.1811827923111966,-18.11827923111966,40
RGI60-13.44993,50.974179930173364,52.237001648200575,1.0247737525107035,-2.477375251070346,40
RGI60-13.44996,27.494860756413857,28.684656342295774,1.043273381030065,-4.327338103006495,40
RGI60-13.45274,64.04940575031193,77.72553584561126,1.2135246991769555,-21.35246991769555,40
RGI60-13.45281,51.86886568074583,49.001596694453305,0.9447208079709786,5.527919202902143,40
RGI60-13.45301,59.798084727146204,83.636107121231,1.398641904717423,-39.8641904717423,40
RGI60-13.45322,61.13399816929166,67.29686184993616,1.100809105656353,-10.080910565635293,40
RGI60-13.48092,47.36861555509904,49.20049159882732,1.0386727799041626,-3.8672779904162624,40
RGI60-13.48093,46.28790268180481,45.471541221285136,0.9823633948996882,1.7636605100311842,40
RGI60-13.48094,43.417165647933366,82.32348619069924,1.8961045697513397,-89.61045697513397,40
RGI60-13.48095,33.44936059362785,46.38456420351346,1.386710041098615,-38.67100410986151,40
RGI60-13.48096,44.300889430066206,66.44172699933056,1.4997831387610079,-49.978313876100785,40
RGI60-13.48097,43.096744581622204,57.26481925956638,1.328750461676044,-32.875046167604395,40
RGI60-13.48098,42.93474319455836,45.58227971054959,1.061664198245996,-6.1664198245996005,40
RGI60-13.48099,49.494057438219755,52.93053094686553,1.0694320426837955,-6.943204268379555,40
RGI60-13.48100,34.37644548367481,48.07946899761147,1.398616649311307,-39.861664931130704,40
RGI60-13.48101,35.35245449856004,52.81406543255143,1.4939292386247502,-49.39292386247502,40
RGI60-13.48102,53.277887781411,62.534791596005924,1.1737475752149382,-17.374757521493823,40
RGI60-13.48103,45.176016608180035,45.64915298475496,1.0104731760809615,-1.0473176080961544,40
RGI60-13.48104,40.93925554266143,48.289631408358346,1.1795434667353968,-17.95434667353968,40
RGI60-13.48105,31.441226188593227,40.46157276662422,1.2868955085887288,-28.68955085887288,40
RGI60-13.48106,43.320392914986854,55.4522879046923,1.2800504375274742,-28.005043752747415,40
RGI60-13.48107,63.70340876759235,78.66010611019635,1.2347864522786989,-23.478645227869887,40
RGI60-13.48108,79.89192946475052,90.55934779889742,1.1335231030920638,-13.352310309206384,40
RGI60-13.48109,56.0835721489668,76.66627954039782,1.3670006492589084,-36.70006492589084,40
RGI60-13.48110,82.36433307305148,85.14515944841544,1.0337625070416891,-3.376250704168915,40
RGI60-13.48111,36.303716166124474,45.28596781240399,1.2474196196658163,-24.741961966581627,40
RGI60-13.48112,40.86539064692865,54.09698938563721,1.3237849566403614,-32.378495664036144,40
RGI60-13.48113,43.35360301106781,52.62314823366529,1.2138125687092218,-21.381256870922183,40
RGI60-13.48114,74.62412437564832,96.90877843116661,1.2986253338577065,-29.86253338577065,40
RGI60-13.48115,72.51262883725177,88.05716593246503,1.2143700669037996,-21.437006690379956,40
RGI60-13.48116,60.84724198786587,84.15694174072578,1.3830855596956546,-38.30855596956546,40
RGI60-13.48117,47.56126034746914,56.86249807809272,1.1955633148211415,-19.556331482114153,40
RGI60-13.48118,55.023933212890164,66.99453923068735,1.217552714224938,-21.755271422493806,40
RGI60-13.48119,84.89952429129299,106.43422104645546,1.2536492039846419,-25.364920398464186,40
RGI60-13.48120,35.67372412569033,46.24903073028155,1.2964452650732403,-29.64452650732403,40
RGI60-13.48122,26.777542004511297,42.35108374043483,1.5815896669417318,-58.15896669417317,40
RGI60-13.48123,26.44232367809707,33.639439609565045,1.27218167431436,-27.21816743143599,40
RGI60-13.48124,24.844549125845106,26.540724648341104,1.0682715356959507,-6.827153569595068,40
RGI60-13.48125,27.62660694717716,34.00908187328231,1.23102637751742,-23.102637751741995,40
RGI60-13.48126,25.93185952648588,38.44161125316957,1.482408587548656,-48.24085875486559,40
RGI60-13.48127,28.045862459417926,32.31420157360709,1.1521914015075936,-15.219140150759358,40
RGI60-13.48128,71.49328643455549,83.86154872724417,1.1729989333195552,-17.299893331955516,40
RGI60-13.48131,67.44885382092349,78.18366761874832,1.1591548735034782,-15.915487350347824,40
RGI60-13.48132,64.77230115855563,88.26572638887365,1.362707898439601,-36.2707898439601,40
RGI60-13.48133,58.76134720276864,79.91192979635318,1.359940396202942,-35.994039620294195,40
RGI60-13.48134,75.07596316716521,74.9216688184302,0.9979448235863129,0.2055176413687132,40
RGI60-13.48135,63.21274845673072,81.51583121032762,1.2895473334168361,-28.954733341683614,40
RGI60-13.48136,62.48084985663828,111.00763556863441,1.7766665438024387,-77.66665438024387,40
RGI60-13.48137,61.58470450703709,89.50171423037959,1.4533107684254791,-45.331076842547915,40
RGI60-13.48138,65.52340153266796,79.44812739114994,1.2125153080085187,-21.25153080085187,40
RGI60-13.48139,70.20621007213246,84.83984960709915,1.2084379646747823,-20.843796467478228,40
RGI60-13.48140,65.58264837191473,70.23224303497155,1.0708967200697388,-7.0896720069738794,40
RGI60-13.48141,61.33193999898028,83.04176092005193,1.3539725128771607,-35.39725128771607,40
RGI60-13.48142,78.9269314768929,85.48581755946876,1.0831007358305194,-8.310073583051935,40
RGI60-13.48143,64.58901429147849,87.86821242001204,1.3604203963150359,-36.042039631503584,40
RGI60-13.48144,57.57772550629458,64.37864917332396,1.1181172685656846,-11.81172685656846,40
RGI60-13.48145,54.70837755132245,79.11318700387487,1.4460890734633207,-44.608907346332074,40
RGI60-13.48146,69.69122024376807,65.99099992824132,0.9469055025498916,5.309449745010841,40
RGI60-13.48147,61.29261806550433,87.96733649997684,1.4352027907498324,-43.520279074983236,40
