time,month_2d,melt_off_glacier_monthly,melt_on_glacier_monthly,liq_prcp_off_glacier_monthly,liq_prcp_on_glacier_monthly,total_runoff,volume_m3,area_m2,length_m,off_area,on_area
1983.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1984.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1984.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1984.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1984.0,4,0.000102,0.000999,0.0,0.0,0.001101,,,,,
1984.0,5,0.8599709999999999,48.404282000000016,0.262329,9.078569,58.60514800000001,,,,,
1984.0,6,13.379665999999993,717.791433999999,4.407354999999998,185.46245,921.0408869999982,,,,,
1984.0,7,17.269867000000005,1614.7039450000038,6.942896000000009,371.24542799999887,2010.1621559999978,,,,,
1984.0,8,6.729305000000002,2380.249137,1.2286609999999984,79.79357899999997,2468.0006439999993,,,,,
1984.0,9,0.36142899999999994,81.017847,0.43285500000000005,14.859638,96.671763,,,,,
1984.0,10,0.0,0.0,0.0,0.0,0.0,,,,,
1984.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1984.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1985.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1985.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1985.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1985.0,4,0.232362,2.1588049999999996,0.028293000000000002,0.15134699999999998,2.5708059999999997,,,,,
1985.0,5,0.4979950000000001,32.579249999999995,0.26824099999999995,7.135772000000003,40.481259,,,,,
1985.0,6,7.676226000000003,422.3920249999996,2.723372999999998,107.87675400000008,540.668401000001,,,,,
1985.0,7,27.12201100000007,1821.961809000001,11.161866000000021,664.1380700000012,2524.3837379999954,,,,,
1985.0,8,5.047596999999999,1201.1889940000008,8.400453000000002,338.1580179999999,1552.79504,,,,,
1985.0,9,0.30875100000000044,119.22708499999997,0.25925000000000004,8.833042000000004,128.62812099999982,,,,,
1985.0,10,0.0,0.0,0.0,0.0,0.0,,,,,
1985.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1985.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1986.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1986.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1986.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1986.0,4,0.016896,0.091942,0.0,0.0,0.108838,,,,,
1986.0,5,0.808807,43.12996900000001,0.553751,13.519071000000002,58.01160100000001,,,,,
1986.0,6,3.8082060000000006,263.0162629999999,1.5634640000000006,64.72754700000003,333.11546200000004,,,,,
1986.0,7,28.066390000000002,1713.8802089999995,7.5578799999999875,378.51904799999994,2128.0235070000003,,,,,
1986.0,8,9.202718999999984,1206.002408000001,11.114831999999996,447.34241900000046,1673.6623759999966,,,,,
1986.0,9,1.4024199999999982,253.16932100000025,0.5885509999999992,24.086775999999965,279.24710000000005,,,,,
1986.0,10,0.000102,0.000995,0.0,0.0,0.001097,,,,,
1986.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1986.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1987.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1987.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1987.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1987.0,4,0.011745,0.06713999999999999,0.0,0.0,0.078885,,,,,
1987.0,5,0.823876,26.595018999999997,0.188737,5.198538,32.806163,,,,,
