RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success,MB_Model
RGI60-13.43512,geodetic_temp_bias,-200.1,-1.6375269574278344,3.5313773898299843,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43513,geodetic_temp_bias,-85.4,-2.430762975442008,3.5313773898299843,5.998811182148806,2000-01-01_2020-01-01,True,
RGI60-13.43514,geodetic_temp_bias,-204.65888913841167,-2.430762975442008,3.5313773898299843,12.566309992798308,2000-01-01_2020-01-01,True,
RGI60-13.43515,geodetic_temp_bias,-277.2,-2.430762975442008,3.5313773898299843,5.447431963595717,2000-01-01_2020-01-01,True,
RGI60-13.43516,geodetic_temp_bias,90.39999999999999,-2.430762975442008,3.5313773898299843,9.966641024971882,2000-01-01_2020-01-01,True,
RGI60-13.43517,geodetic_temp_bias,-442.90000000000003,-2.430762975442008,3.5313773898299843,5.8348408856988225,2000-01-01_2020-01-01,True,
RGI60-13.43518,geodetic_temp_bias,61.400000000000006,-2.430762975442008,5.026538342976786,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43519,geodetic_temp_bias,-24.0,-2.430762975442008,3.5313773898299843,5.769889597202952,2000-01-01_2020-01-01,True,
RGI60-13.43520,geodetic_temp_bias,-53.900000000000006,-2.430762975442008,3.5313773898299843,8.03758856316447,2000-01-01_2020-01-01,True,
RGI60-13.43521,geodetic_temp_bias,12.8,-2.430762975442008,5.297066084744976,4.607074207148354,2000-01-01_2020-01-01,True,
RGI60-13.43522,geodetic_temp_bias,585.0999999999999,-2.430762975442008,4.567755628636607,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43523,geodetic_temp_bias,494.8,-2.430762975442008,5.297066084744976,4.134344648163982,2000-01-01_2020-01-01,True,
RGI60-13.43524,geodetic_temp_bias,-304.3,-2.430762975442008,4.968290171357212,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43525,geodetic_temp_bias,-319.1,-2.430762975442008,5.297066084744976,4.706638348988402,2000-01-01_2020-01-01,True,
RGI60-13.43526,geodetic_temp_bias,-108.60000000000001,-2.430762975442008,5.297066084744976,2.757480432160275,2000-01-01_2020-01-01,True,
RGI60-13.43527,geodetic_temp_bias,164.70000000000002,0.81428364133226,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43528,geodetic_temp_bias,-265.0,-0.1724087712465852,3.371339178036039,6.759363580093446,2000-01-01_2020-01-01,True,
RGI60-13.43529,geodetic_temp_bias,131.3,0.6203360215040149,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43530,geodetic_temp_bias,-380.59999999999997,1.4652185381407703,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43531,geodetic_temp_bias,-257.79999999999995,1.7247370498667187,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43532,geodetic_temp_bias,-52.400000000000006,0.195903395049292,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43533,geodetic_temp_bias,117.8,0.48560234920866874,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43534,geodetic_temp_bias,-47.5,-0.1724087712465852,3.371339178036039,16.423705072821658,2000-01-01_2020-01-01,True,
RGI60-13.43535,geodetic_temp_bias,-187.20000000000002,0.4641459895879395,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43536,geodetic_temp_bias,-15.7,-0.1724087712465852,3.371339178036039,16.003119418997095,2000-01-01_2020-01-01,True,
RGI60-13.43537,geodetic_temp_bias,-154.9,-0.08427492616037473,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43538,geodetic_temp_bias,-74.39999999999999,1.3247917401980962,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43539,geodetic_temp_bias,-176.2,0.18415446150811376,3.371339178036039,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43540,geodetic_temp_bias,-512.9,-0.1724087712465852,3.371339178036039,7.879641420270258,2000-01-01_2020-01-01,True,
RGI60-13.43541,geodetic_temp_bias,-102.8,-2.430762975442008,3.805348586313154,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43542,geodetic_temp_bias,-96.19999999999999,-2.430762975442008,3.9254105338109153,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43543,geodetic_temp_bias,-100.8,-1.259451695299192,3.5313773898299843,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43544,geodetic_temp_bias,-465.3,-2.430762975442008,3.5313773898299843,5.515269135740794,2000-01-01_2020-01-01,True,
RGI60-13.43545,geodetic_temp_bias,160.70000000000002,-2.430762975442008,3.758451851081804,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43546,geodetic_temp_bias,-29.5,-2.430762975442008,4.150664956709021,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43547,geodetic_temp_bias,-185.4,-2.430762975442008,3.562328059097328,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43548,geodetic_temp_bias,197.0,-2.430762975442008,3.5313773898299843,7.76854298070317,2000-01-01_2020-01-01,True,
RGI60-13.43549,geodetic_temp_bias,-80.10000000000001,-2.430762975442008,4.372187096624725,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43550,geodetic_temp_bias,-230.4,-2.430762975442008,3.5922937694558934,5.0,2000-01-01_2020-01-01,True,
RGI60-13.43551,geodetic_temp_bias,-34.0,-2.430762975442008,3.5313773898299843,9.15991164109905,2000-01-01_2020-01-01,True,
RGI60-13.43552,geodetic_temp_bias,385.29999999999995,-2.430762975442008,5.297066084744976,4.5747258386422125,2000-01-01_2020-01-01,True,
RGI60-13.43553,geodetic_temp_bias,156.70000000000002,-2.430762975442008,3.5313773898299843,5.010456879358242,2000-01-01_2020-01-01,True,
RGI60-13.43554,geodetic_temp_bias,-58.5,-2.430762975442008,3.5313773898299843,7.02058920980316,2000-01-01_2020-01-01,True,
RGI60-13.43555,geodetic_temp_bias,-204.65888913841167,-2.430762975442008,3.5313773898299843,5.056735049605296,2000-01-01_2020-01-01,True,
RGI60-13.43556,geodetic_temp_bias,-60.8,-2.430762975442008,3.5313773898299843,9.802757434559467,2000-01-01_2020-01-01,True,
RGI60-13.43557,geodetic_temp_bias,-204.65888913841167,-1.6973525103126752,3.5313773898299843,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43558,geodetic_temp_bias,-204.65888913841167,-0.7739192385560316,3.5313773898299843,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43559,geodetic_temp_bias,-179.4,-2.378897841369754,3.5313773898299843,17.0,2000-01-01_2020-01-01,True,
RGI60-13.43560,geodetic_temp_bias,-401.7,-2.430762975442008,3.5313773898299843,9.219146981823231,2000-01-01_2020-01-01,True,
RGI60-13.43561,geodetic_temp_bias,-87.0,-2.430762975442008,3.5313773898299843,6.397198716421493,2000-01-01_2020-01-01,True,
RGI60-13.43562,geodetic_temp_bias,-93.0,-0.6266077245692546,3.5313773898299843,17.0,2000-01-01_2020-01-01,True,
