RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.44339,geodetic_temp_bias,-280.9,-5.021704500369032,7.400581259038624,2.129463911252749,2000-01-01_2020-01-01,True
RGI60-13.44340,geodetic_temp_bias,-662.3,-5.021704500369032,7.400581259038624,3.2720517939801304,2000-01-01_2020-01-01,True
RGI60-13.44341,geodetic_temp_bias,-1071.0,-5.021704500369032,7.400581259038624,4.766606437782708,2000-01-01_2020-01-01,True
RGI60-13.44342,geodetic_temp_bias,-365.4,-5.021704500369032,7.400581259038624,2.4496071062832305,2000-01-01_2020-01-01,True
RGI60-13.44343,geodetic_temp_bias,-744.1999999999999,-5.021704500369032,7.400581259038624,3.7546657686324405,2000-01-01_2020-01-01,True
RGI60-13.44344,geodetic_temp_bias,-375.0,-5.021704500369032,7.400581259038624,4.8813238049491385,2000-01-01_2020-01-01,True
RGI60-13.44345,geodetic_temp_bias,-362.8,-5.021704500369032,7.400581259038624,4.929340693810172,2000-01-01_2020-01-01,True
RGI60-13.44346,geodetic_temp_bias,-891.8000000000001,-5.021704500369032,6.697302774748907,5.0,2000-01-01_2020-01-01,True
RGI60-13.44347,geodetic_temp_bias,-688.6,-5.021704500369032,7.400581259038624,4.598961881366545,2000-01-01_2020-01-01,True
RGI60-13.44348,geodetic_temp_bias,-242.79999999999998,-5.021704500369032,7.400581259038624,3.0296196605276053,2000-01-01_2020-01-01,True
RGI60-13.44349,geodetic_temp_bias,-499.5,-5.021704500369032,7.400581259038624,2.8696445707193683,2000-01-01_2020-01-01,True
